Id;Name;Link;Categories;Price;Wholesale price;Features;Description
207;Wróg numer jeden (DVD) + Książka;wrog-numer-jeden-dvd-ksiazka;1007|1001|1000;4.0569;3.65;Producent@Monolith|Tytuł oryginalny@Zero Dark Thirty|Gatunek@Thriller|Reżyseria@Bigelow Kathryn|Obsada@Chastain Jessica|Obsada@Clarke Jason|Obsada@Edgerton Joel|Obsada@Strong Mark|Scenariusz@Mark Boal|Muzyka@Alexandre Desplat|Czas trwania [min]@150|Kraj produkcji@USA|Rok produkcji@2012|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1|Dźwięk@Polski 5.1 (lektor)|Format obrazu@1.78:1|Format obrazu@16:9|Dodatkowo na płycie@Bezpośredni dostęp do scen|Region@2;<p>Był najbardziej poszukiwanym człowiekiem na świecie. Polowały na niego setki agentów wielu tajnych służb. Wydawało się, że jest nieuchwytny. Osama bin Laden. Jednak dzięki uporowi i zdecydowaniu młodej agentki CIA niemożliwe stało się faktem. Grupa najlepiej wyszkolonych amerykańskich marines wytropiła kryjówkę najgroźniejszego terrorysty wszech czasów. W końcu padł rozkaz: zlikwidować…</p>
574;Wszystkie pieniądze świata (BD);wszystkie-pieniadze-swiata-bd;1015|1002|1000;16.252;14.63;Producent@Dasan|Tytuł oryginalny@All the Money in the World|Gatunek@Thriller|Reżyseria@Scott Ridley|Obsada@Plummer Christopher|Obsada@Williams Michelle|Scenariusz@David Scarpa|Czas trwania [min]@133|Kraj produkcji@USA|Rok produkcji@2017|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 DTS|Dźwięk@Polski 5.1 DTS (lektor);"<p>Michelle Williams (Manchester by the Sea), Christopher Plummer (""Debiutanci"") i Mark Wahlberg (""Fighter"") w opartym na faktach filmie Ridleya Scotta, twórcy ""Gladiatora"", ""Prometeusza"" i ""Marsjanina"".Miliarder Jean Paul Getty jest znany z nieustępliwego charakteru i skąpstwa. Gdy grupa nieznanych sprawców porywa jego ukochanego wnuka i żąda wielomilionowego okupu, Getty odmawia zapłacenia choćby dolara. Zrozpaczona matka porwanego - Gail - robi wszystko, by skłonić teścia do zmiany zdania, ale bez skutku. Czas ucieka, a porywacze zaczynają tracić cierpliwość. Życie chłopca wisi na włosku i nic nie wskazuje na to, że uda się jeszcze zapobiec tragedii. Wtedy do drzwi Gail puka tajemniczy mężczyzna twierdząc, że jest wysłannikiem Jean Paula Getty’ego, specjalizującym się w sprawach „nie do rozwiązania”…</p>"
289;Wykolejona;wykolejona;1008|1001|1000;6.4959;5.85;Producent@Filmostrada|Tytuł oryginalny@Trainwreck|Gatunek@Komedia|Reżyseria@Apatow Judd|Obsada@Amy Schumer|Obsada@Hader Bill|Scenariusz@Amy Schumer|Czas trwania [min]@120|Kraj produkcji@USA|Rok produkcji@2015|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital|Dźwięk@Rosyjski 5.1 Dolby Digital|Format obrazu@Letterbox|Format obrazu@2.40:1|Format obrazu@16:9|Dodatkowo na płycie@Sceny usunięte Parada gagów;<p>Jeszcze jako mała dziewczynka Amy (Amy Schumer) dowiedziała się, że monogamia nie istnieje. Teraz, będąc dziennikarką, Amy wyznaje to credo, ciesząc się życiem wolnym od nudnych i krępujących więzi i zobowiązań. Ale kiedy odkrywa, że zakochała się w bohaterze jednego ze swoich artykułów, ujmującym lekarzu sportowym (Bill Hader), Amy zaczyna się zastanawiać, jak inni dorośli, łącznie z jej wybrankiem, zareagują na jej styl bycia. Zdaniem „Rolling Stone”, „przerażająco zabawny” film Judda Apatowa („Druhny”, „Supersamiec”).<br></p>
641;Wykolejona (BD);wykolejona-bd;1016|1002|1000;4.0569;3.65;Producent@Filmostrada|Tytuł oryginalny@Trainwreck|Gatunek@Komedia|Reżyseria@Apatow Judd|Obsada@Amy Schumer|Obsada@Hader Bill|Scenariusz@Amy Schumer|Czas trwania [min]@124|Kraj produkcji@USA|Rok produkcji@2015|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Brak|Dźwięk@Angielski 5.1 DTS-HD|Dźwięk@Polski 5.1 DTS|Dźwięk@Rosyjski 5.1 DTS|Format obrazu@Letterbox|Format obrazu@2.40:1|Format obrazu@16:9|Dodatkowo na płycie@Sceny usunięte Parada gagów Sceny alternatywne;<p>Jeszcze jako mała dziewczynka Amy (Amy Schumer) dowiedziała się, że monogamia nie istnieje. Teraz, będąc dziennikarką, Amy wyznaje to credo, ciesząc się życiem wolnym od nudnych i krępujących więzi i zobowiązań. Ale kiedy odkrywa, że zakochała się w bohaterze jednego ze swoich artykułów, ujmującym lekarzu sportowym (Bill Hader), Amy zaczyna się zastanawiać, jak inni dorośli, łącznie z jej wybrankiem, zareagują na jej styl bycia. Zdaniem „Rolling Stone”, „przerażająco zabawny” film Judda Apatowa („Druhny”, „Supersamiec”).<br></p>
133;Wymarzony (DVD) + Książka;wymarzony-dvd-ksiazka;1005|1001|1000|1008;8.122;7.31;Producent@Dasan|Tytuł oryginalny@Pupille|Gatunek@Dramat|Gatunek@Komedia|Reżyseria@Jeanne Herry|Obsada@Gilles Lellouche|Obsada@Kiberlain Sandrine|Scenariusz@Jeanne Herry|Muzyka@Pascal Sangla|Czas trwania [min]@105|Kraj produkcji@Belgia|Kraj produkcji@Francja|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Napisy@Polskie dla niesłyszących|Dźwięk@Audiodeskrypcja|Dźwięk@Francuski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@2.40:1|Format obrazu@16:9|Dodatkowo na płycie@Zwiastun Zapowiedzi;<p>Wzruszająca i pełna humoru opowieść o wielkiej miłości do maleńkiego człowieka, która nadaje sens życiu. Plejada gwiazd francuskiego kina w filmie, który rozgrzeje najchłodniejsze serca!Alice od lat marzy o dziecku, ale wie, że nigdy nie będzie mogła urodzić. Maleńki Theo zaraz po narodzinach zostaje oddany do adopcji przez nastoletnią matkę. Jean od lat prowadzi tymczasowy dom dla dzieci czekających na swoich nowych rodziców. Losy tej trójki splotą się w opowieści o poszukiwaniu miłości i własnego miejsca na Ziemi.</p>
332;Wytańczyć marzenia (DVD) Zakochane Kino;wytanczyc-marzenia-dvd-zakochane-kino;1009|1001|1000|1005;16.252;14.63;"Producent@Galapagos|Tytuł oryginalny@Take the Lead|Gatunek@Dramat|Gatunek@Muzyczny|Reżyseria@Friedlander Liz|Obsada@Banderas Antonio|Obsada@Brown Rob|Scenariusz@Dianne Houston|Muzyka@Swizz Beatz|Czas trwania [min]@116|Seria@Zakochane Kino|Kraj produkcji@USA|Rok produkcji@2006|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital|Dźwięk@Rosyjski 5.1 Dolby Digital|Dodatkowo na płycie@Sceny niewykorzystane w filmie komentarze twórców filmu reportaż - ""Pomiędzy krokami: Sylwetka Pierre'a Dulaine'a"" dokument - ""Liz, Swizz i Ziggy: Reżyser i ekipa taneczna""";<p>Oparta na faktach historia, w której Antonio Banderas gra uznanego na arenie międzynarodowej tancerza baletowego Pierra Dulane. Po zakończeniu kariery Dulane jest instruktorem tańca w szkole publicznej w Nowym Yorku. W momencie, kiedy jego metody nauki ścierają się z hip hopowymi instynktami jego uczniów, tworzy zespół, który kreuje nowy styl tańca i staje się jego mentorem. Teraz w kolekcji Zakochane Kino.</p>
127;Wyścig o życie (DVD);wyscig-o-zycie-dvd;1005|1001|1000|1010;21.9431;19.75;Producent@Dasan|Tytuł oryginalny@The Great Alaskan Race|Gatunek@Dramat|Gatunek@Przygodowy|Reżyseria@Brian Presley|Obsada@Brian Presley|Obsada@Talliah Agdeppa|Scenariusz@Brian Presley|Muzyka@John Koutselinis|Czas trwania [min]@101|Kraj produkcji@USA|Rok produkcji@2019|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@1.85:1|Format obrazu@16:9|Dodatkowo na płycie@Zwiastun Zapowiedzi;<p>Filmowy hołd oddany odważnym ludziom i niestrudzonym psom rasy husky. Oparta na faktach opowieść o niezwykłej wyprawie ratunkowej sprzed blisko 100 lat.Styczeń 1925 roku. W skutej lodem osadzie Nome na Alasce niespodziewanie wybucha epidemia błonicy. Panujące warunki pogodowe uniemożliwiają dostarczenie drogą powietrzną lub morską surowicy, która powstrzymałaby rozwój choroby. Jedyna nadzieja w właścicielach psich zaprzęgów i ich podopiecznych, w tym Leonharda Seppali (Brian Presley) i jego wiernego psa Togo. Liczy się każda godzina, zaś przed nimi do pokonania blisko tysiąc kilometrów lodowatej pustyni przy ostrym wietrze i temperaturze sięgającej -40 stopni Celsjusza. Czy mimo ekstremalnych warunków ratunek przyjedzie na czas? Stawką jest życie mieszkańców miasteczka.</p>
660;Yesterday (BD);yesterday-bd;1017|1002|1000|1016;64.9593;58.46;Producent@Filmostrada|Tytuł oryginalny@Yesterday|Gatunek@Komedia|Gatunek@Muzyczny|Reżyseria@Boyle Danny|Obsada@Himesh Patel|Obsada@Lily James|Scenariusz@Richard Curtis|Muzyka@Daniel Pemberton|Czas trwania [min]@116|Kraj produkcji@USA|Kraj produkcji@Wielka Brytania|Rok produkcji@2019|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Dźwięk@Angielski Dolby Atmos|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@Widescreen|Format obrazu@2.39:1|Format obrazu@16:9|Dodatkowo na płycie@INNE ZAKOŃCZENIE I SCENY USUNIĘTE W MONTAŻU Jeszcze więcej muzyki Beatlesów w wykonaniu Himesha Patela Ed Sheeran: Z estrady na ekran Kate McKinnon – agentka komedii Na żywo ze studia Abbey Road I inne|Region@A|Region@B|Region@C;<p>Jack Malik był jeszcze jednym walczącym o sławę autorem piosenek – do wczoraj. Kiedy na całym świecie na chwilę zgasły światła, Jack (Himesh Patel) odkrywa, że jest jedyną osobą na Ziemi, która pamięta zespół The Beatles! Granie piosenek Magicznej Czwórki jako własnych zapewnia mu błyskawiczną drogę do sławy, co oznacza ryzyko utraty Ellie (Lily James) – jedynej osoby, która go kochała i od początku w niego wierzyła. Zanim drzwi do dawnego życia zamkną się na zawsze, Jack musi zdecydować, czy istotnie wszystkim, czego potrzebuje, jest miłość. W tej romantycznej rock’n’rollowej komedii laureata Oscara ® Danny’ego Boyle’a według scenariusza nominowanego do Oscara ® Richarda Curtisa grają także Kate McKinnon i Ed Sheeran.</p>
282;Yesterday (DVD);yesterday-dvd;1008|1001|1000|1009;32.5122;29.26;Producent@Filmostrada|Tytuł oryginalny@Yesterday|Gatunek@Komedia|Gatunek@Muzyczny|Reżyseria@Boyle Danny|Obsada@Himesh Patel|Obsada@Lily James|Scenariusz@Richard Curtis|Muzyka@Daniel Pemberton|Czas trwania [min]@111|Kraj produkcji@USA|Kraj produkcji@Wielka Brytania|Rok produkcji@2019|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@Anamorficzny|Format obrazu@Widescreen|Format obrazu@2.39:1|Format obrazu@16:9|Dodatkowo na płycie@INNE ZAKOŃCZENIE I SCENY USUNIĘTE W MONTAŻU Jeszcze więcej muzyki Beatlesów w wykonaniu Himesha Patela|Region@2;<p>Jack Malik był jeszcze jednym walczącym o sławę autorem piosenek – do wczoraj. Kiedy na całym świecie na chwilę zgasły światła, Jack (Himesh Patel) odkrywa, że jest jedyną osobą na Ziemi, która pamięta zespół The Beatles! Granie piosenek Magicznej Czwórki jako własnych zapewnia mu błyskawiczną drogę do sławy, co oznacza ryzyko utraty Ellie (Lily James) – jedynej osoby, która go kochała i od początku w niego wierzyła. Zanim drzwi do dawnego życia zamkną się na zawsze, Jack musi zdecydować, czy istotnie wszystkim, czego potrzebuje, jest miłość. W tej romantycznej rock’n’rollowej komedii laureata Oscara ® Danny’ego Boyle’a według scenariusza nominowanego do Oscara ® Richarda Curtisa grają także Kate McKinnon i Ed Sheeran.</p>
118;Zabicie świętego jelenia (DVD) + Książka;zabicie-swietego-jelenia-dvd-ksiazka;1005|1001|1000;4.0569;3.65;Producent@Dasan|Tytuł oryginalny@The Killing of a Sacred Deer|Gatunek@Dramat|Reżyseria@Lanthimos Giorgos|Obsada@Farrell Colin James|Obsada@Kidman Nicole|Scenariusz@Efthymis Filippou|Scenariusz@Giorgos Lanthimos|Czas trwania [min]@116|Kraj produkcji@Irlandia|Kraj produkcji@Wielka Brytania|Rok produkcji@2017|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor);"<p>Colin Farrel i Nicole Kidman w filmie jednego z najbardziej oryginalnych, kontrowersyjnych i utalentowanych współczesnych reżyserów, twórcy filmów ""Kieł"" i ""Lobster"". Złota Palma na festiwalu w Cannes 2017 za najlepszy scenariusz.Steven jest wybitnym kardiochirurgiem, a jego żona Anna uznaną okulistką. Mają dwójkę nastoletnich dzieci – Kim i Boba. Są zamożną i szczęśliwą rodziną. Steven dodatkowo opiekuje się 16-letnim osieroconym przez ojca Martinem. Pewnego dnia przedstawia chłopaka swoim bliskim. Od tego momentu sprawy przybierają nieoczekiwany obrót. Steven staje przed niewyobrażalnie trudnym wyborem. Bez względu na to jaką decyzję podejmie, stanie się sprawcą tragedii.</p>"
175;Zabójcze maszyny (DVD);zabojcze-maszyny-dvd;1006|1001|1000;4.878;4.39;Producent@Filmostrada|Tytuł oryginalny@Mortal Engines|Gatunek@Science fiction|Reżyseria@Christian Rivers|Obsada@Hera Hilmar|Obsada@Robert Sheehan|Scenariusz@Peter Jackson|Scenariusz@Philippa Boyens|Muzyka@Junkie XL|Czas trwania [min]@124|Kraj produkcji@Nowa Zelandia|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital|Dźwięk@Rosyjski 5.1 Dolby Digital|Format obrazu@Anamorficzny|Format obrazu@Widescreen|Format obrazu@2.39:1|Format obrazu@16:9|Dodatkowo na płycie@WITAJCIE W LONDYNIE - Pięcioczęściowa wyprawa za kulisy realizacji, w trakcie której filmowcy odkryją sekrety i wyzwania w ambitnym procesie umieszczenia całego miasta na kołach. KONIEC PRZESZŁOŚCI BOHATEROWIE MIASTO W CHMURACH Komentarz reżysera|Region@2|Region@5;<p>Wizjoner współczesnego kina Peter Jackson zaprasza do całkowicie nowej przygody, jakiej jeszcze nie widzieliście. Setki lat po zagładzie naszej cywilizacji rodzi się nowy świat. Tajemnicza młoda kobieta Hester Shaw przewodzi bandzie wyrzutków w walce o powstrzymanie Londynu – obecnie wielkiego miasta- drapieżnika na kołach – przed pożarciem wszystkiego, co napotka na swojej drodze.</p>
676;Zabójczy żywioł (BD);zabojczy-zywiol-bd;1018|1002|1000;44.6341;40.17;Producent@Alterdystrybucja|Tytuł oryginalny@Force of Nature|Gatunek@Akcja|Reżyseria@Polish Michael|Obsada@Bosworth Kate|Obsada@Gibson Mel|Czas trwania [min]@99|Kraj produkcji@USA|Rok produkcji@2020|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 DTS-HD-MA|Dźwięk@Polski 5.1 DTS-HD-MA (lektor)|Format obrazu@2.39:1|Region@B;<p>Dwukrotny laureat Oscara® Mel Gibson w epickim starciu z gangiem złodziei i śmiertelnie niebezpiecznym huraganem piątej kategorii. „Zabójczy żywioł” to wybuchowa mieszanka naszpikowanego akcją kina sensacyjnego ze spektakularnym kinem katastroficznym. Film producentów hitów „IRLANDCZYK”, „JOHN RAMBO” i „AGENCI”.Do wybrzeża Portoryko nadciąga monstrualny huragan. Zdegradowany policjant (Emile Hirsch) zostaje wyznaczony do nadzorowania ewakuacji mieszkańców zagrożonego żywiołem apartamentowca. W akcji pomagają mu doktor Trey i jej ojciec – emerytowany detektyw Ray (Mel Gibson). Dramatyczną sytuację komplikuje groźny i nieprzewidywalny gang złodziei, który w tym samym czasie zamierza obrabować sejf, mieszczący się w ewakuowanym budynku.  Troje bohaterów musi stawić czoła bezwzględnym przestępcom i rosnącemu w siłę, niszczycielskiemu żywiołowi.</p>
380;Zabójczy żywioł (DVD);zabojczy-zywiol-dvd;1010|1001|1000;21.9431;19.75;Producent@Alterdystrybucja|Tytuł oryginalny@Force of Nature|Gatunek@Akcja|Reżyseria@Polish Michael|Obsada@Bosworth Kate|Obsada@Gibson Mel|Czas trwania [min]@95|Kraj produkcji@USA|Rok produkcji@2020|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1|Dźwięk@Polski 5.1 (lektor)|Format obrazu@2.39:1|Format obrazu@16:9|Region@2;<p>Dwukrotny laureat Oscara® Mel Gibson w epickim starciu z gangiem złodziei i śmiertelnie niebezpiecznym huraganem piątej kategorii. „Zabójczy żywioł” to wybuchowa mieszanka naszpikowanego akcją kina sensacyjnego ze spektakularnym kinem katastroficznym. Film producentów hitów „IRLANDCZYK”, „JOHN RAMBO” i „AGENCI”.Do wybrzeża Portoryko nadciąga monstrualny huragan. Zdegradowany policjant (Emile Hirsch) zostaje wyznaczony do nadzorowania ewakuacji mieszkańców zagrożonego żywiołem apartamentowca. W akcji pomagają mu doktor Trey i jej ojciec – emerytowany detektyw Ray (Mel Gibson). Dramatyczną sytuację komplikuje groźny i nieprzewidywalny gang złodziei, który w tym samym czasie zamierza obrabować sejf, mieszczący się w ewakuowanym budynku.  Troje bohaterów musi stawić czoła bezwzględnym przestępcom i rosnącemu w siłę, niszczycielskiemu żywiołowi.</p>
572;Zakonnica (BD);zakonnica-bd;1015|1002|1000;32.5203;29.27;Producent@Galapagos|Tytuł oryginalny@The Nun|Gatunek@Horror|Reżyseria@Corin Hardy|Obsada@Bichir Demian|Obsada@Farmiga Taissa|Scenariusz@Gary Dauberman|Muzyka@Abel Korzeniowski|Czas trwania [min]@96|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Angielskie|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 DTS-HD-MA|Dźwięk@Polski 5.1 DTS-HD-MA|Dźwięk@Rosyjski 5.1 DTS-HD-MA|Dodatkowo na płycie@Nowy symbol horroru Ponura planeta Chronologia Obecności Sceny niewykorzystane;<p>Najbardziej kasowy horror roku! Kolejny rozdział ze świata Obecności. Kiedy młoda zakonnica odbiera sobie życie w klasztorze w Rumunii, nękany zmorami z przeszłości ksiądz i nowicjuszka, która ma właśnie złożyć śluby zakonne, zostają wysłani przez Watykan, aby zbadać tę sprawę. Wspólnie odkrywają mroczny sekret zakonu.</p>
320;Zaplątani;zaplatani-2;1009|1001|1000|1003|1008;24.3821;21.94;Producent@Galapagos|Tytuł oryginalny@Tangled|Gatunek@Animowany|Gatunek@Dziecięcy / Młodzieżowy|Gatunek@Familijny|Gatunek@Komedia|Gatunek@Musical|Reżyseria@Greno Nathan|Reżyseria@Howard Byron|Scenariusz@Dan Fogelman|Muzyka@Alan Menken|Czas trwania [min]@96|Studio filmowe@Walt Disney Pictures|Kraj produkcji@USA|Rok produkcji@2010|Nośnik@DVD|Liczba nośników@1|Zestaw zawiera@Blu-ray z filmem Zaplątani|Zestaw zawiera@DVD z filmem Zaplątani|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (dubbing)|Format obrazu@1.78:1|Dodatkowo na płycie@• Pomysły twórców na inny początek filmu. • Odliczanie - 50 pełnometrażowych filmów animowanych Disneya. • Polski teledysk. • Węgierski teledysk.|Region@B;<p><br><br>„Zaplątani” to nowa wariacja Disneya na temat jednej z najpopularniejszych baśni wszech czasów!<br><br>Najbardziej poszukiwany (a jednocześnie najbardziej czarujący) bandyta w całym królestwie, Flynn Rajtar, szuka schronienia w tajemniczej wieży, gdzie – ku swemu zdumieniu – spotyka Roszpunkę, bystrą nastolatkę obdarzoną niezwykłą mocą w postaci długich na dwadzieścia metrów, magicznych złotych włosów! Niebawem ten zaskakujący duet wyruszy w fantastyczną podróż obfitującą w nieoczekiwane wyzwania i komiczne perypetie... Obejrzyj tę zwariowaną, magiczną opowieść i wraz z całą rodziną zaplącz się w seans pełen ekscytujących przygód, śmiechu i zabawy!<br></p>
634;Zawód: Chuligan;zawod-chuligan-1;1016|1002|1000;4.0569;3.65;Producent@Filmostrada|Tytuł oryginalny@The Hooligan Factory|Gatunek@Akcja|Gatunek@Komedia|Reżyseria@Nevern Nick|Obsada@Burke Tom|Obsada@Maza Jason|Obsada@Nevern Nick|Scenariusz@Nick Nevern|Czas trwania [min]@87|Studio filmowe@Universal Pictures|Rok produkcji@2014|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Angielskie|Napisy@Bułgarskie|Napisy@Chorwackie|Napisy@Duńskie|Napisy@Fińskie|Napisy@Islandzkie|Napisy@Norweskie|Napisy@Polskie|Napisy@Rumuńskie|Napisy@Szwedzkie|Napisy@Węgierskie|Dźwięk@Angielski 5.1 DTS-HD-MA|Dźwięk@Polski 5.0 Dolby Digital|Dźwięk@Węgierski|Dodatkowo na płycie@Making of. Sceny usunięte. Wpadki z planu. Danny Dyer wpada na plan zdjęciowy. Dodatkowy komentarz reżysera.;<p><br>„Zawód: Chuligan” opowiada historię Danny’ego (Jason Maza), który oczekuje czegoś więcej od życia niż aby je tylko przeżyć. Usunięty ze szkoły, zamieszkał u swoich dziadków. Jego życiowym celem jest dorównanie legendzie swojego ojca – Danny’ego Seniora. <br><br>W międzyczasie z więzienia Shower Shand wychodzi legenda miejscowych chuliganów – Dexter (Nick Nevern) – który za wszelką cenę chce się zemścić na przywódcy wrogiej bandy - Baronie. Wszystko się zmienia, gdy Danny spotyka Dextera i razem wyruszają w niezapomnianą podróż!<br><br>„Zawód: Chuligan” to przekomiczna historia osadzona w środowisku piłkarskich chuliganów. Obejrzałeś film „Zawód gangster”, zachwycałeś się „Football Factory”, widziałeś „Green Street Hooligans”, ale wszystko dopiero przed Tobą!<br></p>
161;Zegar czarnoksiężnika (DVD) + Książka;zegar-czarnoksieznika-dvd-ksiazka;1006|1001|1000|1010;8.122;7.31;Producent@Dasan|Tytuł oryginalny@The House with a Clock in its Walls|Gatunek@Fantasy|Gatunek@Przygodowy|Reżyseria@Roth Eli Raphael|Obsada@Black Jack|Obsada@Blanchett Cate|Scenariusz@Eric Kripke|Muzyka@Nathan Barr|Czas trwania [min]@101|Kraj produkcji@Indie|Kraj produkcji@Kanada|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Brak|Dźwięk@Polski 5.1 Dolby Digital (dubbing)|Format obrazu@2.40:1|Format obrazu@16:9|Dodatkowo na płycie@Zwiastun;<p>Nastoletni Lewis Barnavelt po śmierci rodziców trafia do położnej na odludziu posiadłości ekscentrycznego wuja Jonathana. Wkrótce po przybyciu chłopak odkrywa, że wuj praktykuje różne formy magii i eksploruje niebezpieczne obszary światów równoległych. Wszystko po to, by rozwikłać zagadkę zaginionego mistrza czarnej magii Isaaca Izarda, który skonstruował zegar odmierzający czas do nadejścia apokalipsy. Zegar ukryty jest w murach ogromnej posiadłości, a jego odnalezienie jest jedynym sposobem, by powstrzymać nadchodzącą zagładę.</p>
307;Zenek (DVD);zenek-dvd;1009|1001|1000;19.5041;17.55;Producent@Tvp|Tytuł oryginalny@Zenek|Gatunek@Biograficzny|Gatunek@Muzyczny|Reżyseria@Hryniak Jan|Obsada@Berus Magdalena|Obsada@Czeczot Krzysztof|Scenariusz@Marta Hryniak|Muzyka@Daniel Bloom|Czas trwania [min]@110|Kraj produkcji@Polska|Rok produkcji@2020|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Dźwięk@Polski 5.1 Dolby Digital|Format obrazu@16:9;<p>„Zenek” to oparta na biografii Zenona Martyniuka historia chłopaka z podlaskiej wsi, który realizuje swoje wielkie marzenie: śpiewa i bawi ludzi. Film ukazuje drogę Zenona do wielkiego sukcesu, który osiągnął dzięki uporowi, ciężkiej pracy i wielu wyrzeczeniom. Król disco polo jest tylko jeden!</p>
59;Ziemia. Niezwykły dzień z życia planety (DVD);ziemia-niezwykly-dzien-z-zycia-planety-dvd;1004|1001|1000;6.4959;5.85;Producent@Filmostrada|Tytuł oryginalny@Earth: One Amazing Day|Gatunek@Dokumentalny|Gatunek@Przyrodniczy|Reżyseria@Dale Richard|Reżyseria@Lixin Fan|Obsada@Chan Jackie|Obsada@Redford Robert|Scenariusz@Frank Cottrell Boyce|Scenariusz@Richard Dale|Muzyka@Alex Heffes|Czas trwania [min]@90|Kraj produkcji@Chiny|Kraj produkcji@Wielka Brytania|Rok produkcji@2017|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@1.78:1|Format obrazu@16:9|Dodatkowo na płycie@Za kulisami Przełamując lody Goniąc cienie Starcie tytanów Rodzina na krańcu świata Arka Noego|Region@2|Region@4;<p>Doświadcz niezwykłych 24 godzin na planecie Ziemia.Niezwykły film BBC odkrywający cuda naszej planety podczas zapierającej dech w piersiach podróży przez kontynenty, oceany i przestworza - wszystko podczas jednego niesamowitego dnia.</p>
140;Zniknięcie Eleonory Rigby: On, Ona, Oni;znikniecie-eleonory-rigby-on-ona-oni;1005|1001|1000;12.187000000000001;10.97;Producent@Monolith|Tytuł oryginalny@The Disappearance of Eleanor Rigby: Him, Her, Them|Gatunek@Dramat|Reżyseria@Ned Benson|Obsada@Chastain Jessica|Obsada@Davis Viola|Obsada@Hader Bill|Obsada@Hinds Ciaran|Obsada@Huppert Isabelle|Obsada@Hurt William|Obsada@McAvoy James Andrew|Obsada@Panjabi Archie|Obsada@Waterston Katherine|Scenariusz@Ned Benson|Muzyka@Son Lux|Czas trwania [min]@311|Kraj produkcji@USA|Rok produkcji@2013 - 2014|Nośnik@DVD|Liczba nośników@3|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@2.40:1|Format obrazu@16:9;<p><br>James McAvoy („Pokuta”) i Jessica Chastain („Wróg numer jeden”) w niezwykłej opowieści o dwójce ludzi, którzy próbują odnaleźć łączące ich niegdyś uczucie. Trylogia filmowa, opowiadająca tę samą historię z punktu widzenia JEGO, JEJ oraz ICH wspólnego.<br><br><br>Conor (James McAvoy) jest właścicielem niezbyt dobrze prosperującej restauracji. Bardziej jednak niż finansowe kłopoty, martwi go odejście żony (Jessica Chastain). Kiedyś łączyło ich niezwykle intensywne uczucie, ale z czasem więź zaczęła słabnąć. Odratowana po skoku z nowojorskiego mostu Eleonora (Jessica Chastain) niezbyt skutecznie próbuje nadać sens swojemu życiu. Co sprawiło, że ich drogi się rozeszły? I czy mogą zejść się ponownie?<br></p>
